created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 26 12:21:28 +0000 2023;1695411135598784971;"Kmren kmren kalo kerja ke Jakarta pasti mata suka perih. Awalnya mikir karena laptopan mulu, belum kepikiran karena polusi. Tapi selama WFH mata gue balik jadi oke oke aja. Terus kemarin commuting Jabodetabek, malemnya mata mulai nyut nyutan, eh hari ini bintitan dong😭";0;1;0;0;in;1144661052279234560;1695411135598784971;nightyrhysand;https://twitter.com/nightyrhysand/status/1695411135598784971
Sat Aug 26 12:20:36 +0000 2023;1695410917113291028;"@ZB1CAPT @xurnjin Ngeri deh wfh bun";0;0;0;0;in;2759129973;1695382747316125702;rockmargiela;https://twitter.com/rockmargiela/status/1695410917113291028
Sat Aug 26 12:19:10 +0000 2023;1695410557913059694;"Banten Terapkan WFH PNS 1 Bulan Mulai Senin Guna Kurangi Polusi Udara https://t.co/TmROet3F4f";0;0;0;1;in;17128975;1695410557913059694;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1695410557913059694
Sat Aug 26 12:07:57 +0000 2023;1695407733845966994;"di ruang kapitalisme ini begadang konsepnya jadi: mau gak mau. di ruang penuh dengan kompetisi achievement yg mau diraih otomatis ada hal2 yg hrs dikorbankan termasuk waktu.  ga cuma org kantoran. org wfh jg punya risiko. nakes jg punya risiko. semua punya faktor risiko.";0;1;0;0;in;1437606825545793539;1695407274125386131;tremendeeux;https://twitter.com/tremendeeux/status/1695407733845966994
Sat Aug 26 12:06:22 +0000 2023;1695407333973852614;"@cosplaylesty di pinnednya @zaynmuran ada freelance remote free dan gaperlu ktp kaa, coba sabi mampirrr";0;0;0;0;in;1544568163865890816;1695317497929765091;kangracyun;https://twitter.com/kangracyun/status/1695407333973852614
Sat Aug 26 12:05:15 +0000 2023;1695407052095680814;"@hosukiee ka lucyyy coba cek pinnednya @zaynmuran, ada freelance remote yg free dan gabutuh ktp";0;0;0;0;in;840326665641308160;1695335050416722121;stewril;https://twitter.com/stewril/status/1695407052095680814
Sat Aug 26 12:05:04 +0000 2023;1695407006457397738;""Nantinya ASN akan 30 persen work from office (WFO) dan 70 persen WFH," kata Mohammad Idris https://t.co/3X03a04liW";0;0;0;0;in;903229236051247104;1695407006457397738;eradotid;https://twitter.com/eradotid/status/1695407006457397738
Sat Aug 26 12:04:41 +0000 2023;1695406909892018391;"Besok wfh aja kali ya 👀";0;0;0;0;in;237151001;1695406909892018391;FHnni;https://twitter.com/FHnni/status/1695406909892018391
Sat Aug 26 12:04:03 +0000 2023;1695406753897447931;"@sanshineest kak mampir ke pinnednya @zaynmuran cobaa, mumpung masi open freelance remote yg free dan gapake ktp";0;0;0;0;in;1544568163865890816;1695373649745006968;kangracyun;https://twitter.com/kangracyun/status/1695406753897447931
Sat Aug 26 12:01:07 +0000 2023;1695406013325939064;"@aphelionie Bner, emg udah seharusnya wfh";0;0;0;0;in;1658622584;1695378636218753349;byuIroo;https://twitter.com/byuIroo/status/1695406013325939064
Sat Aug 26 11:59:47 +0000 2023;1695405679585202268;"@Yang_Nidaa kak nidaa coba cek pinnednya kak @zaynmuran deh, dia lagi open freelance remote yg free dan gapake ktp";0;0;0;0;in;840326665641308160;1695377960046616971;stewril;https://twitter.com/stewril/status/1695405679585202268
Sat Aug 26 11:58:39 +0000 2023;1695405394494128417;"@mimosapdc_ turut sedih kak vey:( coba sabi cek pinnednya kak @zaynmuran yaa dia lagi open freelance remote yg free dan gapake ktp";0;0;0;0;in;1544568163865890816;1695258730068402275;kangracyun;https://twitter.com/kangracyun/status/1695405394494128417
Sat Aug 26 11:58:15 +0000 2023;1695405292497035390;"Tekan Polusi Udara, Pemprov DKI Jakarta memberlakukan kebijakan kerja dari rumah atau work frome home (WFH) bagi sebagian aparatur sipil negara (ASN).  Pegawai Swasta gimana??? 🤔🤭🤫  #infografis #erakini #wfh #BungErki #polusiudara #polusi #asndkijakarta https://t.co/nupoO3ZcqN";0;0;0;0;in;1666299675329298433;1695405292497035390;erakinimedia;https://twitter.com/erakinimedia/status/1695405292497035390
Sat Aug 26 11:55:00 +0000 2023;1695404474268008775;"telyu! teman2 desainer menurut kalian mending kerja freelance atau wfh    sekalian info website atau tempat nyari lokernya juga dong, TIA";0;0;0;2;in;89412430;1695404474268008775;telyufess;https://twitter.com/telyufess/status/1695404474268008775
Sat Aug 26 11:51:31 +0000 2023;1695403598824513662;"Senin Besok Pemkot Tangsel Mulai Berlakukan WFH, Begini Ketentuannya  ikuti Kabar6 : https://t.co/F5xWbLi1kX  https://t.co/EuBNmxIyIY";0;0;0;0;in;849250108247990274;1695403598824513662;kabar6com;https://twitter.com/kabar6com/status/1695403598824513662
Sat Aug 26 11:46:29 +0000 2023;1695402329833353317;"Pemerintah Provinsi DKI Jakarta telah mengusulkan WFH untuk mengurangi polusi udara. https://t.co/PLLnF2Vvij";0;0;1;1;in;48890883;1695402329833353317;1nserttranstv;https://twitter.com/1nserttranstv/status/1695402329833353317
Sat Aug 26 11:46:12 +0000 2023;1695402260434661572;"Kurangi Resiko Udara di Banten, Pj Gubernur Terbitkan Surat Edaran WFH 50 Persen Bagi ASN https://t.co/NOSUwJk3zb";0;0;0;0;in;981351767253311488;1695402260434661572;IdTopmedia;https://twitter.com/IdTopmedia/status/1695402260434661572
Sat Aug 26 11:44:03 +0000 2023;1695401719713419735;"Udah 2 minggu gue WFH, kangen kantor juga, kangen anak² kantor, kangen tugas di luar kota sama luar negeri, semoga cepet sembuh b.";0;0;0;1;in;1442847832508178437;1695401719713419735;becegirl;https://twitter.com/becegirl/status/1695401719713419735
Sat Aug 26 11:42:32 +0000 2023;1695401336509169904;"📢 OPEN FREELANCE  uang jajan menipis? kas nunggak di tagih tiap hari? atau wishlist mu udah sepanjang jalan kenangan?  yuk! join freelance di gaji 300k - 1 juta / minggu. full WFH kerjanya cuma balesin chat loh!  DM for more info, @.aua_png on instagram 🙌🏻  #ZonaUang #ZonaCuan";0;0;0;0;in;1695203408893071360;1695401336509169904;aua_png;https://twitter.com/aua_png/status/1695401336509169904
Sat Aug 26 11:35:18 +0000 2023;1695399515493486862;"Wfh dhan. Paadhi neram useless meetings la iruppadhu melum udhavugiradhu https://t.co/piC8RiPB2j";0;0;0;2;in;1596146240512671744;1695377598757716340;periyavar_2;https://twitter.com/periyavar_2/status/1695399515493486862
Sat Aug 26 11:35:12 +0000 2023;1695399492504412273;"@riezarieza @ernestprakasa Opsi mengakaji kendaraan bermotor sekalian. Pas wfh PLTU tetep nyala tuh";0;0;0;0;in;233938522;1695081769081434619;pangki_onoy;https://twitter.com/pangki_onoy/status/1695399492504412273
Sat Aug 26 11:32:46 +0000 2023;1695398879624397295;"Ada yang rejekinya WFH, ada yang rejekinya dikasih tiket nonton konser deket. Rejeki udah ada yang ngatur 😃 https://t.co/ZiiQXmXmtp";0;0;0;0;in;284209012;1695398879624397295;xoxomute;https://twitter.com/xoxomute/status/1695398879624397295
Sat Aug 26 11:27:35 +0000 2023;1695397574071734603;"mending wfo deh kalo wfh kerjaan gue nangis doang";0;0;0;0;in;1157117854979805185;1695397574071734603;abcdin6;https://twitter.com/abcdin6/status/1695397574071734603
Sat Aug 26 11:23:14 +0000 2023;1695396478980870528;"rumah ku sangat tidak support wfh";0;1;0;0;in;1639430684;1695396478980870528;mooifructose;https://twitter.com/mooifructose/status/1695396478980870528
Sat Aug 26 11:21:06 +0000 2023;1695395945343832310;"mayan nih wfh seminggu 😋";0;0;0;0;in;1021561225;1695395945343832310;pegavvai;https://twitter.com/pegavvai/status/1695395945343832310
Sat Aug 26 11:14:00 +0000 2023;1695394155701395529;"Menurut PKS, aturan WFH 50% untuk ASN tak efektif menurunkan polusi udara di Jakarta. Lalu, apa sarannya? https://t.co/7xNTzKRuxt";0;1;0;7;in;69183155;1695394155701395529;detikcom;https://twitter.com/detikcom/status/1695394155701395529
Sat Aug 26 11:04:53 +0000 2023;1695391862327316500;"@ryuurieeee__ 1 hari je. 31 mmg cuti. and jumaat wfh. hahahaha.";0;1;0;1;in;841523629;1695388848896036977;seinpie;https://twitter.com/seinpie/status/1695391862327316500
Sat Aug 26 11:01:49 +0000 2023;1695391092202766584;"@deychristt Wfh setiap hari dey?";0;1;0;0;in;1693406774;1695350512152121621;syauqi_Ahmd;https://twitter.com/syauqi_Ahmd/status/1695391092202766584
Sat Aug 26 10:58:02 +0000 2023;1695390139588165868;"@worksfess Ada yang bisa dititipin menfess gak ya? Saya ada freelance WFH soalnya.";0;4;0;1;in;1653970659054346246;1695389530298421614;foryousakee;https://twitter.com/foryousakee/status/1695390139588165868
Sat Aug 26 10:56:12 +0000 2023;1695389675610132558;"Info loker wfh nya kak";0;14;0;1;in;1341696085920608256;1695389675610132558;haianakpertama;https://twitter.com/haianakpertama/status/1695389675610132558
Sat Aug 26 10:51:36 +0000 2023;1695388518040928322;"@fafimbee @worksfess halo kak masih ada lowongan kah? boleh tau detailnya? apa bisa wfh?";0;1;0;0;in;1356116976284835843;1695038376536383639;edelweisszs;https://twitter.com/edelweisszs/status/1695388518040928322
Sat Aug 26 10:50:44 +0000 2023;1695388299920359623;"🙂🙂 mending kantor wfh aja semua";0;0;0;0;in;768414071137775616;1695388299920359623;ikeulabs;https://twitter.com/ikeulabs/status/1695388299920359623
Sat Aug 26 10:44:44 +0000 2023;1695386790734024854;"Banten Terapkan WFH PNS 1 Bulan Mulai Senin Guna Kurangi Polusi Udara https://t.co/nFB7xThZKg";0;0;0;0;in;1388564695875870724;1695386790734024854;yabdiy;https://twitter.com/yabdiy/status/1695386790734024854
Sat Aug 26 10:41:17 +0000 2023;1695385925059301575;"@tempodotco Itu LBH bisa diterima daripada WFH, palayanan masyarakat / rakyat dikorbankan kalo WFH";0;0;0;0;in;1569607429884870658;1695380721739956724;SashaAkashi;https://twitter.com/SashaAkashi/status/1695385925059301575
Sat Aug 26 10:38:16 +0000 2023;1695385165491851404;"buruh swasta juga butuh ‼️50% WFH‼️  *not bc of the pollution but bc im broke alias gojek mahal yach!!?!?!!";0;0;0;2;in;1156876007523008512;1695385165491851404;coffeeccat;https://twitter.com/coffeeccat/status/1695385165491851404
Sat Aug 26 10:35:00 +0000 2023;1695384340862050598;"Kebijakan WFH untuk ASN DKI Jakarta sudah berlaku selama sepekan. Apakah ada yang berubah dengan kualitas udara ibu kota? Cek datanya di sini. https://t.co/bxjMCn8WTo";0;4;0;6;in;69183155;1695384340862050598;detikcom;https://twitter.com/detikcom/status/1695384340862050598
Sat Aug 26 10:29:47 +0000 2023;1695383030322602403;"haloo~ tawarin gue pekerjaan plis🙏🏻 gue libur kuliah dan gue mau mulai nyari kerjaan wfh. tawarin kerjaan apa aja yang halal, freelance, reseller, dll boleh banget #zonauang #zonaba";1;13;0;0;in;1548193496779018242;1695383030322602403;acellucifer;https://twitter.com/acellucifer/status/1695383030322602403
Sat Aug 26 10:29:11 +0000 2023;1695382876756525226;"🙈🙈🤣🤣🤣 Baru nyadar jika virus,plangdemit,polusi,radiksl-0radikul,intoleran dan sara jadi ajang propaganda demi kepentingan politisasi,bisnis dan kriminalisasi terselubung. Lockdown,wfh adlh darungrat sipil terselubung demi kepentkngan penguasa dan pejabat...";0;0;1;3;in;1471919141304954880;1695382876756525226;GUNUNG_SARIAN;https://twitter.com/GUNUNG_SARIAN/status/1695382876756525226
Sat Aug 26 10:12:13 +0000 2023;1695378610004381745;"@mujairlele Jgn lg deh kt dibodohi Pandemi Climate Change yg ujung²nya pakai masker, WFH, mandatori vaksin, PPKM yg klw mw berpergian mesti punya Sertifikat Vaksin Digital.Utk 2025 negara G20 serentak memberlakukan SVD tsb &amp  akhirnya kt dipaksa utk booster berkali².";1;1;0;4;in;1365942073912815622;1695368594748780835;mindlipstick;https://twitter.com/mindlipstick/status/1695378610004381745
Sat Aug 26 10:09:38 +0000 2023;1695377960046616971;"info freelance / loker wfh admin copy writing atau apa aja  #zonauang #loker #infoloker";0;11;0;1;in;1134321827445059590;1695377960046616971;Yang_Nidaa;https://twitter.com/Yang_Nidaa/status/1695377960046616971
Sat Aug 26 10:01:18 +0000 2023;1695375859660853679;"Pemkot Depok Berlakukan WFH September https://t.co/tplnHs84RH";0;0;0;0;in;1680873272748150784;1695375859660853679;warnautamaNET;https://twitter.com/warnautamaNET/status/1695375859660853679
Sat Aug 26 09:59:50 +0000 2023;1695375490855645427;"bs gk wfh gw tu kamis jumat klo ga senin selasa, pen balik humz gw";0;0;0;0;in;1067370085;1695375490855645427;miawmeow_;https://twitter.com/miawmeow_/status/1695375490855645427
Sat Aug 26 09:48:49 +0000 2023;1695372719079235920;"Wacana WFH di Jakarta tambah santer aja..";0;0;0;0;in;1684911795621003265;1695372719079235920;heyitssekar;https://twitter.com/heyitssekar/status/1695372719079235920
Sat Aug 26 09:43:40 +0000 2023;1695371424771228141;"Menkes: WFH Untuk Tekan Emisi Karbon Kendaraan https://t.co/OPY6PisP8w";0;0;0;0;in;78596326;1695371424771228141;WaspadaOnline;https://twitter.com/WaspadaOnline/status/1695371424771228141
Sat Aug 26 09:42:56 +0000 2023;1695371240838668536;"pgn punya penghasilan... info wfh buat siswa dong 😩🙏";0;0;0;0;in;1215581528723353601;1695371240838668536;ocearnv;https://twitter.com/ocearnv/status/1695371240838668536
Sat Aug 26 09:42:02 +0000 2023;1695371011493871859;"Kebijakan WFH untuk ASN DKI Jakarta sudah berlaku selama sepekan. Ada yang berubah dengan kualitas udara ibu kota? Cek datanya di sini. https://t.co/UjMb7i1Ikv";0;0;0;0;in;104446991;1695371011493871859;detikHealth;https://twitter.com/detikHealth/status/1695371011493871859
Sat Aug 26 09:40:03 +0000 2023;1695370513869344783;"ASN WFH 50 Persen, Anak Sekolah Tak Ada PJJ Buntut Polusi Udara di Jakarta https://t.co/o6uDArfRGa";0;0;0;0;in;46693036;1695370513869344783;inilahdotcom;https://twitter.com/inilahdotcom/status/1695370513869344783
Sat Aug 26 09:39:40 +0000 2023;1695370418197278876;"Udh polusi gini ditambah cuaca panas terus. Jakarta lockdown lagi aja kaya kofit kemaren gapapa deh, sekolahnya pjj dan kerjanya wfh. Daripada polusi kaya gini skaksjakak sedih 😔😔 https://t.co/CbfRS3kXBf";0;0;0;0;in;1664924927487799296;1695370418197278876;rikakuw_muto;https://twitter.com/rikakuw_muto/status/1695370418197278876
Sat Aug 26 09:36:33 +0000 2023;1695369630871847134;"Ombudsman: WFH Tidak Efektif Turunkan Polusi Udara di Jabodetabek https://t.co/4AvlSyOfq2";0;0;0;0;in;788744100;1695369630871847134;Riau24Com;https://twitter.com/Riau24Com/status/1695369630871847134
Sat Aug 26 09:34:15 +0000 2023;1695369052066320497;"Pj Gubernur Banten Terbitkan Surat Edaran WFH Bagi ASN - NAWACITAPOST - https://t.co/xkoBLjsPea https://t.co/jtp6l1nq3w";0;0;0;0;in;1297798716133236736;1695369052066320497;Nawacita_Post;https://twitter.com/Nawacita_Post/status/1695369052066320497
Sat Aug 26 09:30:36 +0000 2023;1695368134893633673;"Menkes Tanggapi Pro-Kontra WFH untuk Atasi Polusi DKI: Kurangi Emisi Karbon https://t.co/5u3kEDrUU4";0;0;3;4;in;55507370;1695368134893633673;tvOneNews;https://twitter.com/tvOneNews/status/1695368134893633673
Sat Aug 26 09:28:57 +0000 2023;1695367722006351921;"@ronny_hadyanto baru 200 maksimum khan. ntar WFH kalau udah 1000an seperti waktu kebakaran hutan. disini istilahnya bendera merah. semua kegiatan outdoor gak boleh dilakukan.";0;1;0;0;in;196808689;1694706717328842841;ProyekAP;https://twitter.com/ProyekAP/status/1695367722006351921
Sat Aug 26 09:24:14 +0000 2023;1695366534045286800;"Langkah tegas untuk udara lebih segar! Pemprov Banten mengambil inisiatif dengan Surat Edaran WFH dan uji emisi kendaraan dalam rangka memenuhi arahan Presiden Joko Widodo. Bersama-sama, kita hadapi perubahan demi kualitas udara yang lebih baik." https://t.co/ZRn9NLNK62";0;0;0;0;in;276320317;1695366534045286800;zthier;https://twitter.com/zthier/status/1695366534045286800
Sat Aug 26 09:22:14 +0000 2023;1695366028644241599;"#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahasiswa kuliah sekolah wfh 3";0;0;0;0;in;734741352236220417;1695366028644241599;idolletes;https://twitter.com/idolletes/status/1695366028644241599
Sat Aug 26 09:21:12 +0000 2023;1695365771550249010;"❗LOWONGAN KERJA❗ Butuh uang jajan tambahan??  Tapi cuman dengan cara balesin chat dong??  Freelance solusinya🤩 Les't joinn •Gaji : 100k - 1jt •WFH : Kerja Fleksibel  contact person : 0838-5263-8139 #zonauang #freelance #adminolshop #InfoLoker #PELAJAR #mahasiswa https://t.co/jHUhV39v9K";0;0;0;1;in;1695359728183083008;1695365771550249010;Ar55098Arin;https://twitter.com/Ar55098Arin/status/1695365771550249010
Sat Aug 26 09:19:04 +0000 2023;1695365233798504905;"@petaIsdefleur lu wfh gak?";0;1;0;0;in;1349610313444855811;1695352497312043210;hyuckplaces;https://twitter.com/hyuckplaces/status/1695365233798504905
Sat Aug 26 09:18:55 +0000 2023;1695365195512820054;"@Ono_World Wah kantor gw di area ganjil genap. Kalo 24 jam, terpaksa wfh dong?";0;1;0;0;in;38206848;1695359009715634193;motoshi_64;https://twitter.com/motoshi_64/status/1695365195512820054
Sat Aug 26 09:08:50 +0000 2023;1695362657883430932;"@syauqi_Ahmd Udah wfh kok kita";0;1;0;0;in;84199580;1695350512152121621;deychristt;https://twitter.com/deychristt/status/1695362657883430932
Sat Aug 26 09:07:04 +0000 2023;1695362212033122578;"Kerja di kamar dgn view kayak lagi di gedung kantor. View-nya dapet, wfh nya dapet 🫶🥲 https://t.co/ibh0BQvd6X";0;0;0;1;in;40879822;1695260041073598527;selphieusagi;https://twitter.com/selphieusagi/status/1695362212033122578
Sat Aug 26 08:58:31 +0000 2023;1695360059860238349;"INFO LOKER FREELANCE!!!  cuma pake hp dan kerja dari rumah bisa dapet uang, lumayan buat uang jajan.  cocok banget nih buat anak SMP, SMA, Mahasiswa dan semua kalangan.  yuk buruan join, yang mau tanya tanya boleh DM aja.  #freelance #loker #WFH #InfoLoker #zonauang #zonajajan";0;1;0;0;in;1663816210826547200;1695360059860238349;moxminjxn;https://twitter.com/moxminjxn/status/1695360059860238349
Sat Aug 26 08:58:01 +0000 2023;1695359936895824331;"beneran separah itu tau klo berangkat tuh suka mikir kaya, ya Allah pengen bgt wfh aja";0;0;0;0;in;1552690680048545792;1695359936895824331;moonandsun_w;https://twitter.com/moonandsun_w/status/1695359936895824331
Sat Aug 26 08:49:50 +0000 2023;1695357875605180511;"@aldiorie Enak wfh atau wfo, Teteh? Aku bisa kerja from anywhere karena urus butik di Indo, Teteh. Jadi aku mantau aja untuk penjualan gimana.";1;1;0;0;in;777985376942104576;1695347366004670694;maurashnna;https://twitter.com/maurashnna/status/1695357875605180511
Sat Aug 26 08:47:43 +0000 2023;1695357343599616327;"@maurashnna Aku sering dapat kerjaan di weekend sih, tapi karena lagi di luar negeri jadi full wfh. Maura pekerjaannya apa?";0;1;0;0;in;1322506904;1695347366004670694;aldiorie;https://twitter.com/aldiorie/status/1695357343599616327
Sat Aug 26 08:40:57 +0000 2023;1695355638803804236;"Minggu ini wfh dulu ya kalian 🙏 https://t.co/R2zMGySm7Z";0;0;0;0;in;1335735495062536193;1695355638803804236;reddianthus;https://twitter.com/reddianthus/status/1695355638803804236
Sat Aug 26 08:39:03 +0000 2023;1695355162335052074;"Polusi Udara Turun di Jakarta Disebabkan oleh Angin Bukan karena WFH https://t.co/NlT6JjmdjM";0;0;0;1;in;46693036;1695355162335052074;inilahdotcom;https://twitter.com/inilahdotcom/status/1695355162335052074
Sat Aug 26 08:38:16 +0000 2023;1695354964959445322;"WNI di jkt mulai WFH semua? (Work From Hell)";0;0;0;0;in;85508612;1695354964959445322;biintaangjaatuh;https://twitter.com/biintaangjaatuh/status/1695354964959445322
Sat Aug 26 08:37:27 +0000 2023;1695354760722039051;"DPRD Kota Bekasi Dorong Pemkot Terapkan WFH untuk ASN  https://t.co/9Afa8QKjso";0;0;0;0;in;780407543654776832;1695354760722039051;bekasi_24_jam;https://twitter.com/bekasi_24_jam/status/1695354760722039051
Sat Aug 26 08:36:33 +0000 2023;1695354532010893618;"@niknazmi Smart casual pada hari Jumaat shj pun xpe YB. Paling kurang langkah kecil utk penjimatan elektrik di rumah dan di pejabat. Wfh kita pernah buat dan berjaya laksanakannya!";0;1;0;1;in;3226786777;1695337399671545928;iqbalhakimi28;https://twitter.com/iqbalhakimi28/status/1695354532010893618
Sat Aug 26 08:28:41 +0000 2023;1695352551825428979;"@thzLoki Wfh parithabangal 🥲🥲🥲";0;0;0;0;in;2995284158;1695306013552132482;jamunah_velu;https://twitter.com/jamunah_velu/status/1695352551825428979
Sat Aug 26 08:27:18 +0000 2023;1695352204742549947;"Atasi Pencemaran Udara, Pemprov Banten Terbitkan Surat Edaran WFH Bagi ASN https://t.co/qQYtfQctkI";0;0;0;0;in;1091634253157158912;1695352204742549947;seputarbantenid;https://twitter.com/seputarbantenid/status/1695352204742549947
Sat Aug 26 08:22:52 +0000 2023;1695351087929458709;"@KompasTV Polusi udara penanganannya dgn wfh dan pjj?";0;0;0;0;in;1633008680299012096;1695047766312116694;Awan2379;https://twitter.com/Awan2379/status/1695351087929458709
Sat Aug 26 08:19:36 +0000 2023;1695350266986631510;"Baru nak masuk ofis isnin ni, sekali bos bagi wfh sebab cuti sekolah 😂 Yang single pon dapat merasa sebab majoriti semua dah kahwin hahah";0;0;0;1;in;425460424;1695350266986631510;FINEINN;https://twitter.com/FINEINN/status/1695350266986631510
Sat Aug 26 08:18:45 +0000 2023;1695350052469014986;"@ujicanstore Gmna kak";0;0;0;0;in;1427429656521699345;1694936444270424429;Iyannnn94537412;https://twitter.com/Iyannnn94537412/status/1695350052469014986
Sat Aug 26 08:09:37 +0000 2023;1695347754334327248;"Perbanyak transport umumlahhh, wfh juga 🥲 karena anak sekola gamungkin dirumah";0;0;0;0;in;575274032;1695347754334327248;jepideksho;https://twitter.com/jepideksho/status/1695347754334327248
Sat Aug 26 08:08:24 +0000 2023;1695347448393367630;"@worksfess huhu semangat selalu buat para pejuang intern🥺 boleh coba apply loker magang di pinned mingrow yuk! bisa wfh/hybrid tapi ada yang wfo jugaa. startup indo ada, startup luar juga adaa! -🫧";0;0;0;1;in;1616130262408257539;1695106517304008776;talentgrowth_id;https://twitter.com/talentgrowth_id/status/1695347448393367630
Sat Aug 26 08:01:32 +0000 2023;1695345719207711199;"@unnesmenfess coba cari wfh nder entah itu jadi copy writter dll, tapi gajinya ga seberapa si";0;0;0;0;in;1614897950127423489;1695301508974481746;riazarara;https://twitter.com/riazarara/status/1695345719207711199
Sat Aug 26 08:01:06 +0000 2023;1695345610692726802;"@MZAusj @surayaror Ye betul jugak…saya stil WFH";0;0;0;0;in;68921031;1694874158386262408;MalayBitcoiner;https://twitter.com/MalayBitcoiner/status/1695345610692726802
Sat Aug 26 07:54:19 +0000 2023;1695343903279661452;"Langkah WFH Atasi Polusi Udara: Kritik Ombudsman dan Saran Penanganan Holistik https://t.co/vGWqml89VG #parboaboa #polusiudara #jakarta #nasional #wfh";0;0;0;1;in;1403262851142230017;1695343903279661452;parboaboa;https://twitter.com/parboaboa/status/1695343903279661452
Sat Aug 26 07:45:04 +0000 2023;1695341578540511543;"Ombudsman: WFH Tidak Efektif Turunkan Polusi Udara di Jakarta https://t.co/eu5THLVkZN";0;0;0;0;in;388190238;1695341578540511543;IDNTimes;https://twitter.com/IDNTimes/status/1695341578540511543
Sat Aug 26 07:44:50 +0000 2023;1695341516984913980;"@tanyarlfes wkwkwkwk";0;0;0;0;in;840326665641308160;1695253190999167038;stewril;https://twitter.com/stewril/status/1695341516984913980
Sat Aug 26 07:41:50 +0000 2023;1695340763696222212;"Buat yang lagi butuh cuan buat nambah uang jajan atau uang tambahan aku ada info job receh lumayan buat nambah2 bisa dapet 100-250rbu/hari bisa lebih gede klo kalian nya rajin dan ga mageran. Klo ada yg minta bs dm aku ya  #zonauang #wfh #freelance #lokerwfh #zonacuan #infoloker";0;9;0;1;in;919383539459678208;1695340763696222212;Uriddeongwu95;https://twitter.com/Uriddeongwu95/status/1695340763696222212
Sat Aug 26 07:41:34 +0000 2023;1695340695035502709;"@heyoitsmequeen wfh apa bukan?";0;0;0;0;in;1452581704770613248;1695324011637752184;twilightlineage;https://twitter.com/twilightlineage/status/1695340695035502709
Sat Aug 26 07:41:33 +0000 2023;1695340689880703374;"Aturan WFH Dinilai Tidak Efektif Atasi Polusi Udara di Jakarta, Harus Ada Solusi Sistematis https://t.co/3uWPG1IsYw";0;0;0;1;in;1381569781136941056;1695340689880703374;hypeabisid;https://twitter.com/hypeabisid/status/1695340689880703374
Sat Aug 26 07:36:41 +0000 2023;1695339467287212493;"trs yg teriak2 wfh ntar mau nyalahin pemerintah lagi kalo ekonomi minus?";0;0;0;0;in;856047539241402369;1695339467287212493;befyn10;https://twitter.com/befyn10/status/1695339467287212493
Sat Aug 26 07:29:14 +0000 2023;1695337593008013772;"Let's join us, looking for job vacancies for students and students. Kapan lagi belajar sambil menghasilkan cuan tiap minggunya💢‼️🩰 #WFH  #zonauang #Loker #Infoloker  #PartTime #LokerAdmin #kerjaonline #parttime #lokerindo #lowongankerjaonline  #parttimeonline #blackout https://t.co/nCQwOUiEs0";0;1;0;0;in;1695333654749380608;1695337593008013772;raraara761;https://twitter.com/raraara761/status/1695337593008013772
Sat Aug 26 07:26:15 +0000 2023;1695336840671416487;"@detikcom Berita detik ditulis wartwan keseringan wfh,gak mutu blast";0;0;0;0;in;1690625779179442176;1695303055082717662;PriataAnto39710;https://twitter.com/PriataAnto39710/status/1695336840671416487
Sat Aug 26 07:25:39 +0000 2023;1695336692457275674;"Ini usul cerdas ... Daripada WFH";0;0;0;0;in;579089730;1695336692457275674;NKRIndonesia79;https://twitter.com/NKRIndonesia79/status/1695336692457275674
Sat Aug 26 07:24:09 +0000 2023;1695336312621183176;"Jadi w kemarin jenuh banget WFH dirumah, yaudah w tunda kerjaan dan nongki di mixue. Soalnya emang BM juga";0;1;0;0;in;610003315;1695336115602100351;akushinn;https://twitter.com/akushinn/status/1695336312621183176
Sat Aug 26 07:21:53 +0000 2023;1695335743709970486;"@moharyz tempat work ade kucing ke? or WFH";0;1;0;0;in;1452905504427048968;1695327965868102064;ZhayneFuchida;https://twitter.com/ZhayneFuchida/status/1695335743709970486
Sat Aug 26 07:19:08 +0000 2023;1695335050416722121;"p info freelance yg bisa wfh donggg😭😭 #zonauang #Zonajajan #zonaBU";1;26;0;0;in;1478714301644898305;1695335050416722121;hosukiee;https://twitter.com/hosukiee/status/1695335050416722121
Sat Aug 26 07:00:17 +0000 2023;1695330304788156538;"Jadi content creator di B Station bisa dikerjakan dari rumah/ WFH asal punya perangkat (hp) untuk edit videonya";0;0;0;0;in;1281374546109411328;1695326753252954579;Dearme34425788;https://twitter.com/Dearme34425788/status/1695330304788156538
Sat Aug 26 06:59:04 +0000 2023;1695329999090549117;"Kurangi Polusi, Pemkot Jakut Ajak Perusahaan Terapkan Kebijakan WFH https://t.co/0QEvnWTsmX";0;0;0;0;in;388190238;1695329999090549117;IDNTimes;https://twitter.com/IDNTimes/status/1695329999090549117
